LocationLatitude,LocationLongitude,prolific_id,age,gender,gender_3_TEXT,race,marital_status,,household_income,politics,dog_neu_moral_1,dog_neu_correct_1,dog_neu_similar_1,sexsim_neu_moral_1,sexsim_neu_correct_1,sexsim_neu_similar_1,incest_neu_moral_1,incest_neu_correct_1,incest_neu_similar_1,chicken_neu_moral_1,chicken_neu_correct_1,chicken_neu_similar_1,lifeboat_neu_moral_1,lifeboat_neu_correct_1,lifeboat_neu_similar_1,footb_neu_moral_1,footb_neu_correct_1,footb_neu_similar_1,electric_neu_moral_1,electric_neu_correct_1,electric_neu_similar_1,village_neu_moral_1,village_neu_correct_1,village_neu_similar_1,dog_memrate,sexsim_memrate,incest_memrate,chicken_memrate,lifeboat_memrate,footb_memrate,electric_memrate,village_memrate,FoMO1_1,FoMO1_2,FoMO1_3,FoMO1_4,FoMO1_5,FoMO2_1,FoMO2_2,FoMO2_3,FoMO2_4,FoMO2_5,FoMO2_6,ih1_1,ih1_2,ih1_3,ih1_4,ih1_5,ih1_6,ih2_1,ih2_2,ih2_3,ih2_4,ih2_5,ih2_6,ih3_1,ih3_2,ih3_3,ih3_4,ih3_5,ih4_1,ih4_2,ih4_3,ih4_4,ih4_5,,info_type2,Scen1,Scen2,Scen3,Scen4,Scen5,Scen6,Scen7,Scen8
42.0648,-87.9356,5c57c06ed05b82000139682e,30,Male,,White,Single,,"$40,001 - $60,000",Liberal,-100,100,100,-80,50,60,-80,50,50,0,35,30,-25,30,20,-20,15,5,-100,95,75,5,50,25,7,2,2,1 - I do not remember my responses at all,3,4,3,2,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,,neutral,sexsim,incest,footb,dog,chicken,village,lifeboat,electric
33.9794,-118.0609,558b8473fdf99b21155f2c40,40,Male,,Asian,Cohabited,,"$80,001 - $100,000",Strongly Liberal,100,0,0,100,0,0,100,0,0,100,0,0,2,0,0,-100,0,0,-100,0,0,0,0,0,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Agree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,incest,electric,dog,village,lifeboat,chicken,footb,sexsim
33.4602,-112.1334,622a42c21de0c55ba18a2acb,61,Female,,White,Separated or Divorced,,"$60,001 - $80,000",Slightly Conservative,-100,96,90,-100,51,91,-100,51,0,-100,51,0,90,20,0,-100,51,51,-95,10,0,-20,51,0,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,8,7,8,3,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,,neutral,electric,lifeboat,dog,sexsim,village,incest,chicken,footb
33.238,-97.1134,5a2170527413810001521c19,71,Female,,White,Widowed,,"$40,001 - $60,000",Strongly Liberal,-61,59,5,53,1,2,77,44,3,94,5,3,-46,58,3,-90,51,10,2,7,9,2,51,4,2,2,5,4,5,3,6,5,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,,neutral,electric,dog,incest,chicken,sexsim,footb,village,lifeboat
40.6124,-111.8832,5e373f33a42bce6daa55ea65,69,Female,,White,Separated or Divorced,,"$80,001 - $100,000",Strongly Liberal,0,69,33,57,36,20,-33,50,36,0,32,33,19,50,26,-64,61,31,-84,50,33,43,63,30,6,4,6,6,6,6,7,7,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,dog,village,chicken,lifeboat,electric,incest,sexsim,footb
43.1661,-77.5555,5f929fc48b8c2f1d0179fed7,29,Male,,White,Married,,"Under $20,000",Moderate,-100,0,0,-25,0,0,-100,0,0,-100,0,0,100,0,0,100,0,0,100,0,0,100,25,25,10 - I completely remember my responses,3,10 - I completely remember my responses,10 - I completely remember my responses,4,10 - I completely remember my responses,3,7,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Strongly disagree,,neutral,village,chicken,lifeboat,incest,dog,electric,footb,sexsim
43.5513,-71.02,58880987bc9f1900014879c6,34,Female,,White,Single,,"$60,001 - $80,000",Strongly Liberal,-70,0,0,58,0,0,0,58,42,19,0,0,20,59,44,26,80,47,-12,44,41,17,64,44,6,7,4,6,7,8,6,7,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Moderately true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,neutral,footb,dog,village,electric,chicken,sexsim,lifeboat,incest
35.3882,-97.7261,5e520fe5fe2087237b1b8cd1,25,Female,,White,Single,,"Under $20,000",Moderate,0,0,0,0,0,0,-14,0,0,0,0,0,9,0,0,18,0,0,-23,0,0,0,0,0,5,7,5,4,4,7,5,6,Moderately true of me,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Extremely true of me,Moderately true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,,neutral,chicken,sexsim,electric,footb,incest,lifeboat,dog,village
38.581,-121.4939,5e542a0c4b7e8c42fafa7216,55,Male,,Asian,Single,,"$80,001 - $100,000",Slightly Conservative,-100,100,0,-100,100,0,-100,100,0,-100,100,0,20,100,23,-100,100,0,-100,100,0,-15,100,0,7,7,8,2,1 - I do not remember my responses at all,1 - I do not remember my responses at all,3,7,Very true of me,Very true of me,Moderately true of me,Not at all true of me,Very true of me,Slightly true of me,Very true of me,Not at all true of me,Very true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,,neutral,lifeboat,incest,sexsim,dog,electric,footb,chicken,village
31.5402,-110.267,5b0d1b8e444cef0001ca66ac,59,Female,,White,Single,,"$20,001 - $40,000",Slightly Liberal,-48,17,0,52,36,41,8,38,35,57,15,20,-14,14,18,-100,24,22,-100,0,0,64,16,22,4,4,2,4,2,1 - I do not remember my responses at all,4,3,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Very true of me,Not at all true of me,Very true of me,Not at all true of me,Very true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,,neutral,sexsim,footb,incest,chicken,electric,dog,village,lifeboat
39.6421,-85.1439,629753864174e42d30576cf8,21,Male,,White,Single,,"$60,001 - $80,000",Conservative,-34,15,11,-100,100,100,-30,20,16,-100,100,100,0,20,5,15,29,16,-100,76,67,10,30,20,4,8,4,10 - I completely remember my responses,2,4,2,2,Not at all true of me,Not at all true of me,Slightly true of me,Moderately true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,dog,lifeboat,footb,chicken,incest,sexsim,electric,village
34.0447,-118.2946,58cb138127e23a0001b4fb5d,60,Female,,"American Indian or Alaska Native,Hispanic and/or Latin",Single,,"$60,001 - $80,000",Liberal,-78,57,43,-1,0,0,-100,78,60,-11,0,0,-50,2,0,-68,6,8,-70,60,7,-43,55,2,1 - I do not remember my responses at all,1 - I do not remember my responses at all,3,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,,neutral,electric,village,chicken,incest,footb,lifeboat,sexsim,dog
34.9151,-81.0129,6315a6e79ee2ce17a350a08a,24,Male,,White,Single,,"$100,001 or over",Slightly Conservative,-100,0,0,-100,0,0,-20,0,0,-100,0,0,50,0,0,40,0,0,-40,0,0,30,0,0,10 - I completely remember my responses,10 - I completely remember my responses,3,10 - I completely remember my responses,3,3,1 - I do not remember my responses at all,1 - I do not remember my responses at all,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Not at all true of me,Moderately true of me,Slightly true of me,Moderately true of me,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,incest,sexsim,lifeboat,dog,village,footb,electric,chicken
33.9571,-118.3622,63d419030f898a314d4cc380,42,Female,,White,Cohabited,,"Under $20,000",Moderate,22,0,0,32,0,0,26,0,0,38,0,0,38,0,0,43,0,0,28,0,0,23,0,0,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,footb,electric,dog,sexsim,chicken,village,incest,lifeboat
34.6038,-118.2295,62ebf4145a474bfa96e58189,25,Female,,Black or African American,Single,,"$20,001 - $40,000",Moderate,-5,0,0,-100,0,0,-100,100,95,-50,0,0,25,0,0,-10,0,0,-55,0,0,100,0,0,7,8,10 - I completely remember my responses,10 - I completely remember my responses,3,1 - I do not remember my responses at all,1 - I do not remember my responses at all,10 - I completely remember my responses,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Very true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,neutral,village,dog,sexsim,electric,lifeboat,chicken,footb,incest
38.3078,-85.7359,5c7d7e86848d2a0016b3dd3e,47,Male,,Black or African American,Married,,"$60,001 - $80,000",Liberal,-4,51,51,-100,51,51,-55,51,51,-100,0,0,-32,50,50,2,50,50,2,59,50,-44,51,51,7,10 - I completely remember my responses,8,10 - I completely remember my responses,8,8,8,10 - I completely remember my responses,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,,neutral,sexsim,incest,electric,village,footb,dog,lifeboat,chicken
39.7436,-86.1158,59a1e22bfc15d200014ba09a,35,Gender variant/Non-conforming/Other (Please specify),non-binary,White,Single,,"Under $20,000",Strongly Liberal,-30,51,51,0,50,50,0,49,50,-60,50,50,0,50,50,20,50,49,-55,50,50,70,50,51,4,4,10 - I completely remember my responses,6,4,4,10 - I completely remember my responses,4,Extremely true of me,Extremely true of me,Extremely true of me,Extremely true of me,Moderately true of me,Extremely true of me,Extremely true of me,Extremely true of me,Extremely true of me,Slightly true of me,Extremely true of me,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,chicken,footb,village,lifeboat,dog,incest,sexsim,electric
35.1996,-84.8525,59349d79f1b3f00001964d04,64,Female,,White,Married,,"$40,001 - $60,000",Slightly Liberal,-10,30,85,0,30,45,-100,30,82,-8,0,20,-80,68,76,-100,90,90,-100,90,95,50,30,85,3,2,7,1 - I do not remember my responses at all,6,8,8,7,Slightly true of me,Moderately true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,,neutral,lifeboat,chicken,footb,sexsim,incest,electric,dog,village
38.412,-82.3698,63bb9d1d25b272b93b81523a,40,Female,,White,Single,,"Under $20,000",Moderate,-24,55,8,-37,54,41,-17,60,7,-52,55,16,-14,57,17,-92,54,23,-23,57,12,-9,53,3,4,8,7,7,7,6,7,6,Moderately true of me,Moderately true of me,Moderately true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,sexsim,electric,chicken,footb,lifeboat,incest,village,dog
35.0442,-85.3168,5fa61868040ad62058998acd,23,Female,,White,Single,,"$40,001 - $60,000",Liberal,-95,50,8,-75,50,11,-81,60,0,-82,59,4,86,58,27,55,50,15,-47,50,56,83,55,3,10 - I completely remember my responses,7,8,4,9,1 - I do not remember my responses at all,2,5,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Very true of me,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,lifeboat,chicken,incest,dog,sexsim,footb,electric,village
29.7646,-95.3657,63d81d44b2884aa3332fa3aa,45,Male,,Black or African American,Married,,"$60,001 - $80,000",Moderate,20,35,55,4,40,52,-100,100,0,-80,75,0,-5,60,45,12,47,25,-100,80,10,11,57,53,3,4,10 - I completely remember my responses,8,2,3,8,4,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,neutral,footb,village,electric,chicken,sexsim,lifeboat,dog,incest
42.3687,-71.0863,63d00f33d7efb157962e105b,33,Female,,White,Cohabited,,"$20,001 - $40,000",Strongly Liberal,-97,96,99,-100,100,100,-100,100,100,-100,100,100,65,42,26,-94,46,55,100,84,76,-97,96,96,10 - I completely remember my responses,10 - I completely remember my responses,8,10 - I completely remember my responses,8,7,10 - I completely remember my responses,9,Extremely true of me,Very true of me,Very true of me,Very true of me,Extremely true of me,Extremely true of me,Very true of me,Slightly true of me,Moderately true of me,Slightly true of me,Very true of me,Strongly disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Agree,,neutral,village,incest,sexsim,lifeboat,dog,chicken,footb,electric
34.5804,-84.9433,5d649652adc4e8001a2d258d,57,Female,,White,Married,,"$100,001 or over",Slightly Conservative,-100,100,100,-100,100,100,-100,100,100,-100,100,100,2,51,86,0,51,92,2,51,82,-45,84,100,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,1 - I do not remember my responses at all,2,2,3,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,electric,lifeboat,footb,incest,chicken,dog,sexsim,village
42.331,-83.3785,63d4383288ccc0d875a381e4,38,Male,,White,Single,,"Under $20,000",Slightly Conservative,-100,100,100,-100,100,100,-100,100,100,-100,100,100,83,0,1,100,53,53,-100,100,100,-75,0,0,3,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,5,4,10 - I completely remember my responses,4,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Very true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Strongly disagree,,neutral,dog,footb,lifeboat,village,chicken,electric,incest,sexsim
42.2739,-89.0474,5eaf2b7e05ff7862e21e9d3b,43,Female,,Black or African American,Married,,"$80,001 - $100,000",Slightly Conservative,-100,100,0,-86,0,0,-100,70,0,-100,0,0,100,100,0,40,84,0,-44,0,0,50,100,0,7,5,8,7,5,4,5,6,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Agree,Disagree,Strongly disagree,,neutral,incest,dog,village,electric,footb,sexsim,lifeboat,chicken
29.4553,-98.5677,60fcda2818c2d1cdd55a18aa,22,Female,,White,Single,,"$80,001 - $100,000",Moderate,-81,77,17,-74,77,21,-74,67,20,-91,74,7,-21,28,37,56,70,25,-55,28,32,43,63,64,3,3,4,4,3,4,3,4,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,neutral,chicken,sexsim,dog,footb,village,lifeboat,incest,electric
35.2345,-89.8502,59f232c71f4f55000108a0d6,53,Female,,White,Separated or Divorced,,"Under $20,000",Liberal,99,51,0,100,11,0,100,23,0,100,51,0,-61,14,0,-68,40,0,-56,13,0,5,54,0,1 - I do not remember my responses at all,1 - I do not remember my responses at all,2,1 - I do not remember my responses at all,1 - I do not remember my responses at all,1 - I do not remember my responses at all,3,1 - I do not remember my responses at all,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,electric,lifeboat,incest,footb,village,sexsim,chicken,dog
37.5855,-120.9453,6132cc931d18eb3ce734accf,56,Male,,White,Married,,"$100,001 or over",Strongly Conservative,0,51,51,-7,51,51,-97,97,96,-81,51,51,-15,58,61,-26,56,51,-55,86,69,-31,51,51,3,3,8,4,3,4,3,2,Moderately true of me,Moderately true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,,neutral,incest,chicken,electric,dog,footb,village,sexsim,lifeboat
30.2627,-97.7467,643883e97bc73c8245bc31d3,48,Male,,Black or African American,Cohabited,,"$100,001 or over",Liberal,34,63,75,27,79,67,40,72,71,2,59,51,40,67,63,42,61,72,2,51,51,18,70,67,7,6,8,8,7,6,7,6,Moderately true of me,Slightly true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Moderately true of me,Slightly true of me,Moderately true of me,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,,neutral,chicken,electric,dog,village,incest,footb,lifeboat,sexsim
32.3485,-97.3311,5cdad620eae6f70019d4e950,34,Male,,White,Single,,"$40,001 - $60,000",Conservative,-90,75,76,-100,95,70,-100,100,80,-100,100,100,-71,56,54,-86,56,54,-100,61,51,-85,72,60,7,10 - I completely remember my responses,10 - I completely remember my responses,10 - I completely remember my responses,6,7,7,9,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Slightly true of me,Very true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,neutral,sexsim,incest,chicken,electric,lifeboat,dog,footb,village
38.581,-121.4939,5ae7b526a0e4390001f08e2c,53,Female,,White,Single,,"$20,001 - $40,000",Liberal,-94,77,81,-43,37,37,-53,76,72,55,39,38,35,36,36,-73,82,79,-74,77,62,20,75,42,8,5,4,7,8,5,7,6,Moderately true of me,Moderately true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,,neutral,lifeboat,footb,village,incest,electric,chicken,dog,sexsim
